datetime,spot_price_eur_mwh
2026-02-02 08:00:00,135.47
2026-02-02 08:15:00,141.58
2026-02-02 08:30:00,139.83
2026-02-02 08:45:00,136.57
2026-02-02 09:00:00,154.13
2026-02-02 09:15:00,142.7
2026-02-02 09:30:00,136.03
2026-02-02 09:45:00,127.84
2026-02-02 10:00:00,133.25
2026-02-02 10:15:00,128.66
2026-02-02 10:30:00,124.43
2026-02-02 10:45:00,115.64
2026-02-02 11:00:00,126.51
2026-02-02 11:15:00,119.05
2026-02-02 11:30:00,114.45
2026-02-02 11:45:00,112.67
2026-02-02 12:00:00,116.25
2026-02-02 12:15:00,112.7
2026-02-02 12:30:00,114.13
2026-02-02 12:45:00,112.61
2026-02-02 13:00:00,113.43
2026-02-02 13:15:00,108.39
2026-02-02 13:30:00,106.92
2026-02-02 13:45:00,103.26
2026-02-02 14:00:00,105.12
2026-02-02 14:15:00,104.65
2026-02-02 14:30:00,106.0
2026-02-02 14:45:00,108.43
2026-02-02 15:00:00,104.38
2026-02-02 15:15:00,109.34
2026-02-02 15:30:00,113.79
2026-02-02 15:45:00,103.94
2026-02-02 16:00:00,101.8
2026-02-02 16:15:00,106.53
2026-02-02 16:30:00,113.94
2026-02-02 16:45:00,111.76
2026-02-02 17:00:00,103.94
2026-02-02 17:15:00,105.38
2026-02-02 17:30:00,116.7
2026-02-02 17:45:00,116.15
2026-02-02 18:00:00,127.05
2026-02-02 18:15:00,120.53
2026-02-02 18:30:00,125.15
2026-02-02 18:45:00,122.39
2026-02-02 19:00:00,131.47
2026-02-02 19:15:00,123.33
2026-02-02 19:30:00,118.89
2026-02-02 19:45:00,109.83
2026-02-02 20:00:00,112.96
2026-02-02 20:15:00,110.34
2026-02-02 20:30:00,107.69
2026-02-02 20:45:00,104.21
2026-02-02 21:00:00,106.83
2026-02-02 21:15:00,105.01
2026-02-02 21:30:00,102.75
2026-02-02 21:45:00,84.61
2026-02-02 22:00:00,104.94
2026-02-02 22:15:00,102.12
2026-02-02 22:30:00,101.67
2026-02-02 22:45:00,102.38
2026-02-02 23:00:00,100.64
2026-02-02 23:15:00,92.37
2026-02-02 23:30:00,91.48
2026-02-02 23:45:00,86.7
2026-02-03 00:00:00,97.94
2026-02-03 00:15:00,93.77
2026-02-03 00:30:00,61.02
2026-02-03 00:45:00,36.27
2026-02-03 01:00:00,79.29
2026-02-03 01:15:00,67.24
2026-02-03 01:30:00,72.66
2026-02-03 01:45:00,58.17
2026-02-03 02:00:00,85.12
2026-02-03 02:15:00,68.5
2026-02-03 02:30:00,43.39
2026-02-03 02:45:00,43.39
2026-02-03 03:00:00,34.85
2026-02-03 03:15:00,36.63
2026-02-03 03:30:00,25.66
2026-02-03 03:45:00,32.24
2026-02-03 04:00:00,38.84
2026-02-03 04:15:00,28.53
2026-02-03 04:30:00,37.96
2026-02-03 04:45:00,41.62
2026-02-03 05:00:00,46.18
2026-02-03 05:15:00,36.52
2026-02-03 05:30:00,60.88
2026-02-03 05:45:00,78.15
2026-02-03 06:00:00,71.4
2026-02-03 06:15:00,81.4
2026-02-03 06:30:00,93.17
2026-02-03 06:45:00,97.7
2026-02-03 07:00:00,100.89
2026-02-03 07:15:00,101.35
2026-02-03 07:30:00,103.76
2026-02-03 07:45:00,108.59
2026-02-03 08:00:00,110.88
2026-02-03 08:15:00,109.4
2026-02-03 08:30:00,110.01
2026-02-03 08:45:00,104.9
2026-02-03 09:00:00,122.54
2026-02-03 09:15:00,113.29
2026-02-03 09:30:00,110.89
2026-02-03 09:45:00,99.69
2026-02-03 10:00:00,112.03
2026-02-03 10:15:00,101.55
2026-02-03 10:30:00,102.58
2026-02-03 10:45:00,95.96
2026-02-03 11:00:00,105.99
2026-02-03 11:15:00,105.95
2026-02-03 11:30:00,89.4
2026-02-03 11:45:00,78.62
2026-02-03 12:00:00,76.99
2026-02-03 12:15:00,59.43
2026-02-03 12:30:00,65.67
2026-02-03 12:45:00,79.06
2026-02-03 13:00:00,78.97
2026-02-03 13:15:00,79.01
2026-02-03 13:30:00,66.26
2026-02-03 13:45:00,73.27
2026-02-03 14:00:00,78.22
2026-02-03 14:15:00,81.01
2026-02-03 14:30:00,74.31
2026-02-03 14:45:00,79.95
2026-02-03 15:00:00,74.94
2026-02-03 15:15:00,84.56
2026-02-03 15:30:00,73.42
2026-02-03 15:45:00,84.59
2026-02-03 16:00:00,84.36
2026-02-03 16:15:00,95.83
2026-02-03 16:30:00,104.25
2026-02-03 16:45:00,95.13
2026-02-03 17:00:00,96.0
2026-02-03 17:15:00,100.27
2026-02-03 17:30:00,89.38
2026-02-03 17:45:00,116.2
2026-02-03 18:00:00,111.5
2026-02-03 18:15:00,120.15
2026-02-03 18:30:00,129.63
2026-02-03 18:45:00,130.29
2026-02-03 19:00:00,127.75
2026-02-03 19:15:00,127.71
2026-02-03 19:30:00,126.78
2026-02-03 19:45:00,121.7
2026-02-03 20:00:00,121.86
2026-02-03 20:15:00,118.75
2026-02-03 20:30:00,114.99
2026-02-03 20:45:00,106.21
2026-02-03 21:00:00,105.0
2026-02-03 21:15:00,100.56
2026-02-03 21:30:00,96.0
2026-02-03 21:45:00,82.3
2026-02-03 22:00:00,100.15
2026-02-03 22:15:00,96.95
2026-02-03 22:30:00,100.89
2026-02-03 22:45:00,97.3
2026-02-03 23:00:00,99.8
2026-02-03 23:15:00,97.16
2026-02-03 23:30:00,95.79
2026-02-03 23:45:00,89.33
2026-02-04 00:00:00,97.73
2026-02-04 00:15:00,94.52
2026-02-04 00:30:00,86.9
2026-02-04 00:45:00,49.87
2026-02-04 01:00:00,90.69
2026-02-04 01:15:00,81.45
2026-02-04 01:30:00,89.72
2026-02-04 01:45:00,73.56
2026-02-04 02:00:00,94.54
2026-02-04 02:15:00,89.38
2026-02-04 02:30:00,82.67
2026-02-04 02:45:00,73.01
2026-02-04 03:00:00,74.22
2026-02-04 03:15:00,68.44
2026-02-04 03:30:00,67.47
2026-02-04 03:45:00,62.76
2026-02-04 04:00:00,69.41
2026-02-04 04:15:00,70.01
2026-02-04 04:30:00,72.4
2026-02-04 04:45:00,69.9
2026-02-04 05:00:00,75.59
2026-02-04 05:15:00,73.56
2026-02-04 05:30:00,80.43
2026-02-04 05:45:00,82.0
2026-02-04 06:00:00,96.59
2026-02-04 06:15:00,97.3
2026-02-04 06:30:00,90.18
2026-02-04 06:45:00,85.3
2026-02-04 07:00:00,89.23
2026-02-04 07:15:00,91.16
2026-02-04 07:30:00,105.29
2026-02-04 07:45:00,117.2
2026-02-04 08:00:00,132.86
2026-02-04 08:15:00,137.49
2026-02-04 08:30:00,129.68
2026-02-04 08:45:00,108.2
2026-02-04 09:00:00,137.57
2026-02-04 09:15:00,120.26
2026-02-04 09:30:00,111.85
2026-02-04 09:45:00,90.33
2026-02-04 10:00:00,95.66
2026-02-04 10:15:00,91.92
2026-02-04 10:30:00,94.0
2026-02-04 10:45:00,91.78
2026-02-04 11:00:00,90.58
2026-02-04 11:15:00,96.96
2026-02-04 11:30:00,93.28
2026-02-04 11:45:00,92.14
2026-02-04 12:00:00,92.69
2026-02-04 12:15:00,90.67
2026-02-04 12:30:00,90.46
2026-02-04 12:45:00,81.5
2026-02-04 13:00:00,87.0
2026-02-04 13:15:00,76.26
2026-02-04 13:30:00,58.71
2026-02-04 13:45:00,54.3
2026-02-04 14:00:00,60.18
2026-02-04 14:15:00,59.13
2026-02-04 14:30:00,77.76
2026-02-04 14:45:00,70.4
2026-02-04 15:00:00,71.22
2026-02-04 15:15:00,81.01
2026-02-04 15:30:00,90.32
2026-02-04 15:45:00,81.02
2026-02-04 16:00:00,76.72
2026-02-04 16:15:00,96.03
2026-02-04 16:30:00,94.54
2026-02-04 16:45:00,93.9
2026-02-04 17:00:00,97.05
2026-02-04 17:15:00,86.48
2026-02-04 17:30:00,90.0
2026-02-04 17:45:00,103.7
2026-02-04 18:00:00,93.4
2026-02-04 18:15:00,109.3
2026-02-04 18:30:00,120.35
2026-02-04 18:45:00,119.4
2026-02-04 19:00:00,122.56
2026-02-04 19:15:00,110.23
2026-02-04 19:30:00,96.3
2026-02-04 19:45:00,86.53
2026-02-04 20:00:00,91.38
2026-02-04 20:15:00,84.93
2026-02-04 20:30:00,90.32
2026-02-04 20:45:00,88.56
2026-02-04 21:00:00,96.29
2026-02-04 21:15:00,96.33
2026-02-04 21:30:00,82.8
2026-02-04 21:45:00,55.38
2026-02-04 22:00:00,85.2
2026-02-04 22:15:00,83.35
2026-02-04 22:30:00,93.71
2026-02-04 22:45:00,87.94
2026-02-04 23:00:00,75.23
2026-02-04 23:15:00,58.33
2026-02-04 23:30:00,85.09
2026-02-04 23:45:00,79.76
2026-02-05 00:00:00,77.79
2026-02-05 00:15:00,51.65
2026-02-05 00:30:00,63.72
2026-02-05 00:45:00,41.93
2026-02-05 01:00:00,65.32
2026-02-05 01:15:00,51.5
2026-02-05 01:30:00,62.81
2026-02-05 01:45:00,57.24
2026-02-05 02:00:00,57.43
2026-02-05 02:15:00,54.77
2026-02-05 02:30:00,56.66
2026-02-05 02:45:00,31.13
2026-02-05 03:00:00,29.9
2026-02-05 03:15:00,24.07
2026-02-05 03:30:00,10.4
2026-02-05 03:45:00,0.37
2026-02-05 04:00:00,0.07
2026-02-05 04:15:00,8.61
2026-02-05 04:30:00,18.78
2026-02-05 04:45:00,14.14
2026-02-05 05:00:00,41.57
2026-02-05 05:15:00,39.9
2026-02-05 05:30:00,43.54
2026-02-05 05:45:00,38.01
2026-02-05 06:00:00,68.26
2026-02-05 06:15:00,79.07
2026-02-05 06:30:00,65.3
2026-02-05 06:45:00,77.53
2026-02-05 07:00:00,79.45
2026-02-05 07:15:00,92.93
2026-02-05 07:30:00,92.32
2026-02-05 07:45:00,95.31
2026-02-05 08:00:00,103.99
2026-02-05 08:15:00,95.94
2026-02-05 08:30:00,99.53
2026-02-05 08:45:00,84.02
2026-02-05 09:00:00,105.35
2026-02-05 09:15:00,89.02
2026-02-05 09:30:00,93.3
2026-02-05 09:45:00,84.38
2026-02-05 10:00:00,92.66
2026-02-05 10:15:00,81.0
2026-02-05 10:30:00,91.0
2026-02-05 10:45:00,78.19
2026-02-05 11:00:00,88.52
2026-02-05 11:15:00,79.57
2026-02-05 11:30:00,81.48
2026-02-05 11:45:00,78.25
2026-02-05 12:00:00,89.8
2026-02-05 12:15:00,85.59
2026-02-05 12:30:00,85.96
2026-02-05 12:45:00,78.66
2026-02-05 13:00:00,77.58
2026-02-05 13:15:00,73.94
2026-02-05 13:30:00,70.07
2026-02-05 13:45:00,75.81
2026-02-05 14:00:00,73.35
2026-02-05 14:15:00,82.24
2026-02-05 14:30:00,77.54
2026-02-05 14:45:00,82.17
2026-02-05 15:00:00,70.77
2026-02-05 15:15:00,74.95
2026-02-05 15:30:00,68.13
2026-02-05 15:45:00,76.41
2026-02-05 16:00:00,64.97
2026-02-05 16:15:00,65.24
2026-02-05 16:30:00,69.38
2026-02-05 16:45:00,73.62
2026-02-05 17:00:00,72.34
2026-02-05 17:15:00,77.65
2026-02-05 17:30:00,82.38
2026-02-05 17:45:00,89.32
2026-02-05 18:00:00,85.38
2026-02-05 18:15:00,95.73
2026-02-05 18:30:00,109.67
2026-02-05 18:45:00,114.21
2026-02-05 19:00:00,112.59
2026-02-05 19:15:00,96.03
2026-02-05 19:30:00,87.89
2026-02-05 19:45:00,81.17
2026-02-05 20:00:00,80.35
2026-02-05 20:15:00,68.32
2026-02-05 20:30:00,79.93
2026-02-05 20:45:00,67.58
2026-02-05 21:00:00,86.01
2026-02-05 21:15:00,79.54
2026-02-05 21:30:00,63.47
2026-02-05 21:45:00,29.57
2026-02-05 22:00:00,73.19
2026-02-05 22:15:00,60.18
2026-02-05 22:30:00,90.85
2026-02-05 22:45:00,81.62
2026-02-05 23:00:00,76.45
2026-02-05 23:15:00,53.01
2026-02-05 23:30:00,75.55
2026-02-05 23:45:00,40.1
2026-02-06 00:00:00,100.52
2026-02-06 00:15:00,77.57
2026-02-06 00:30:00,79.2
2026-02-06 00:45:00,51.2
2026-02-06 01:00:00,77.19
2026-02-06 01:15:00,68.83
2026-02-06 01:30:00,70.07
2026-02-06 01:45:00,51.04
2026-02-06 02:00:00,62.8
2026-02-06 02:15:00,52.79
2026-02-06 02:30:00,30.72
2026-02-06 02:45:00,35.11
2026-02-06 03:00:00,35.78
2026-02-06 03:15:00,30.86
2026-02-06 03:30:00,22.73
2026-02-06 03:45:00,11.13
2026-02-06 04:00:00,14.62
2026-02-06 04:15:00,10.0
2026-02-06 04:30:00,12.56
2026-02-06 04:45:00,17.04
2026-02-06 05:00:00,54.37
2026-02-06 05:15:00,30.73
2026-02-06 05:30:00,37.61
2026-02-06 05:45:00,47.97
2026-02-06 06:00:00,46.7
2026-02-06 06:15:00,56.95
2026-02-06 06:30:00,85.8
2026-02-06 06:45:00,76.83
2026-02-06 07:00:00,91.83
2026-02-06 07:15:00,109.35
2026-02-06 07:30:00,100.73
2026-02-06 07:45:00,102.98
2026-02-06 08:00:00,121.81
2026-02-06 08:15:00,112.39
2026-02-06 08:30:00,108.59
2026-02-06 08:45:00,97.23
2026-02-06 09:00:00,118.22
2026-02-06 09:15:00,90.09
2026-02-06 09:30:00,95.36
2026-02-06 09:45:00,84.32
2026-02-06 10:00:00,92.21
2026-02-06 10:15:00,80.29
2026-02-06 10:30:00,82.84
2026-02-06 10:45:00,72.65
2026-02-06 11:00:00,82.27
2026-02-06 11:15:00,60.19
2026-02-06 11:30:00,63.34
2026-02-06 11:45:00,35.01
2026-02-06 12:00:00,81.56
2026-02-06 12:15:00,53.24
2026-02-06 12:30:00,58.23
2026-02-06 12:45:00,26.89
2026-02-06 13:00:00,60.66
2026-02-06 13:15:00,37.26
2026-02-06 13:30:00,24.39
2026-02-06 13:45:00,16.59
2026-02-06 14:00:00,24.1
2026-02-06 14:15:00,26.19
2026-02-06 14:30:00,33.42
2026-02-06 14:45:00,43.07
2026-02-06 15:00:00,26.76
2026-02-06 15:15:00,36.24
2026-02-06 15:30:00,36.83
2026-02-06 15:45:00,65.65
2026-02-06 16:00:00,31.79
2026-02-06 16:15:00,52.55
2026-02-06 16:30:00,57.26
2026-02-06 16:45:00,68.67
2026-02-06 17:00:00,70.98
2026-02-06 17:15:00,87.75
2026-02-06 17:30:00,88.03
2026-02-06 17:45:00,116.54
2026-02-06 18:00:00,105.21
2026-02-06 18:15:00,104.75
2026-02-06 18:30:00,113.51
2026-02-06 18:45:00,119.73
2026-02-06 19:00:00,110.8
2026-02-06 19:15:00,110.44
2026-02-06 19:30:00,125.56
2026-02-06 19:45:00,106.71
2026-02-06 20:00:00,107.62
2026-02-06 20:15:00,89.58
2026-02-06 20:30:00,91.82
2026-02-06 20:45:00,74.98
2026-02-06 21:00:00,82.54
2026-02-06 21:15:00,93.76
2026-02-06 21:30:00,85.94
2026-02-06 21:45:00,62.0
2026-02-06 22:00:00,76.69
2026-02-06 22:15:00,75.66
2026-02-06 22:30:00,100.48
2026-02-06 22:45:00,86.13
2026-02-06 23:00:00,93.9
2026-02-06 23:15:00,74.02
2026-02-06 23:30:00,102.14
2026-02-06 23:45:00,88.5
2026-02-07 00:00:00,105.51
2026-02-07 00:15:00,101.03
2026-02-07 00:30:00,63.97
2026-02-07 00:45:00,61.98
2026-02-07 01:00:00,77.12
2026-02-07 01:15:00,67.38
2026-02-07 01:30:00,87.9
2026-02-07 01:45:00,65.34
2026-02-07 02:00:00,66.01
2026-02-07 02:15:00,59.8
2026-02-07 02:30:00,63.37
2026-02-07 02:45:00,49.06
2026-02-07 03:00:00,63.42
2026-02-07 03:15:00,47.07
2026-02-07 03:30:00,37.7
2026-02-07 03:45:00,31.01
2026-02-07 04:00:00,44.78
2026-02-07 04:15:00,39.95
2026-02-07 04:30:00,28.01
2026-02-07 04:45:00,28.1
2026-02-07 05:00:00,44.45
2026-02-07 05:15:00,43.03
2026-02-07 05:30:00,48.35
2026-02-07 05:45:00,45.17
2026-02-07 06:00:00,52.7
2026-02-07 06:15:00,63.2
2026-02-07 06:30:00,60.09
2026-02-07 06:45:00,68.49
2026-02-07 07:00:00,82.63
2026-02-07 07:15:00,82.32
2026-02-07 07:30:00,74.87
2026-02-07 07:45:00,64.95
2026-02-07 08:00:00,79.91
2026-02-07 08:15:00,78.02
2026-02-07 08:30:00,88.87
2026-02-07 08:45:00,59.46
2026-02-07 09:00:00,81.81
2026-02-07 09:15:00,65.66
2026-02-07 09:30:00,84.91
2026-02-07 09:45:00,63.65
2026-02-07 10:00:00,89.74
2026-02-07 10:15:00,63.47
2026-02-07 10:30:00,53.8
2026-02-07 10:45:00,14.51
2026-02-07 11:00:00,56.8
2026-02-07 11:15:00,26.15
2026-02-07 11:30:00,30.54
2026-02-07 11:45:00,23.54
2026-02-07 12:00:00,41.21
2026-02-07 12:15:00,25.99
2026-02-07 12:30:00,35.81
2026-02-07 12:45:00,24.08
2026-02-07 13:00:00,28.44
2026-02-07 13:15:00,23.03
2026-02-07 13:30:00,4.13
2026-02-07 13:45:00,3.49
2026-02-07 14:00:00,2.73
2026-02-07 14:15:00,10.03
2026-02-07 14:30:00,12.02
2026-02-07 14:45:00,29.16
2026-02-07 15:00:00,12.62
2026-02-07 15:15:00,20.2
2026-02-07 15:30:00,23.03
2026-02-07 15:45:00,41.71
2026-02-07 16:00:00,19.29
2026-02-07 16:15:00,34.36
2026-02-07 16:30:00,55.55
2026-02-07 16:45:00,69.08
2026-02-07 17:00:00,66.42
2026-02-07 17:15:00,75.94
2026-02-07 17:30:00,82.17
2026-02-07 17:45:00,99.38
2026-02-07 18:00:00,92.49
2026-02-07 18:15:00,104.29
2026-02-07 18:30:00,111.11
2026-02-07 18:45:00,114.5
2026-02-07 19:00:00,117.79
2026-02-07 19:15:00,107.1
2026-02-07 19:30:00,100.24
2026-02-07 19:45:00,91.42
2026-02-07 20:00:00,90.04
2026-02-07 20:15:00,81.6
2026-02-07 20:30:00,93.08
2026-02-07 20:45:00,82.81
2026-02-07 21:00:00,91.16
2026-02-07 21:15:00,89.05
2026-02-07 21:30:00,86.85
2026-02-07 21:45:00,73.58
2026-02-07 22:00:00,97.8
2026-02-07 22:15:00,95.12
2026-02-07 22:30:00,101.63
2026-02-07 22:45:00,99.8
2026-02-07 23:00:00,93.73
2026-02-07 23:15:00,92.0
2026-02-07 23:30:00,96.11
2026-02-07 23:45:00,91.8
2026-02-08 00:00:00,102.0
2026-02-08 00:15:00,101.13
2026-02-08 00:30:00,85.01
2026-02-08 00:45:00,69.94
2026-02-08 01:00:00,76.29
2026-02-08 01:15:00,83.01
2026-02-08 01:30:00,97.1
2026-02-08 01:45:00,89.47
2026-02-08 02:00:00,85.62
2026-02-08 02:15:00,80.04
2026-02-08 02:30:00,66.15
2026-02-08 02:45:00,60.47
2026-02-08 03:00:00,68.03
2026-02-08 03:15:00,63.43
2026-02-08 03:30:00,61.96
2026-02-08 03:45:00,63.65
2026-02-08 04:00:00,60.41
2026-02-08 04:15:00,63.53
2026-02-08 04:30:00,62.23
2026-02-08 04:45:00,59.58
2026-02-08 05:00:00,69.23
2026-02-08 05:15:00,65.23
2026-02-08 05:30:00,56.52
2026-02-08 05:45:00,59.28
2026-02-08 06:00:00,52.01
2026-02-08 06:15:00,56.98
2026-02-08 06:30:00,58.2
2026-02-08 06:45:00,68.95
2026-02-08 07:00:00,70.9
2026-02-08 07:15:00,71.1
2026-02-08 07:30:00,85.01
2026-02-08 07:45:00,87.0
2026-02-08 08:00:00,84.82
2026-02-08 08:15:00,83.9
2026-02-08 08:30:00,91.49
2026-02-08 08:45:00,85.4
2026-02-08 09:00:00,89.63
2026-02-08 09:15:00,82.29
2026-02-08 09:30:00,82.83
2026-02-08 09:45:00,53.49
2026-02-08 10:00:00,77.26
2026-02-08 10:15:00,58.85
2026-02-08 10:30:00,49.17
2026-02-08 10:45:00,41.04
2026-02-08 11:00:00,58.41
2026-02-08 11:15:00,43.25
2026-02-08 11:30:00,47.56
2026-02-08 11:45:00,43.88
2026-02-08 12:00:00,48.89
2026-02-08 12:15:00,44.0
2026-02-08 12:30:00,60.3
2026-02-08 12:45:00,51.01
2026-02-08 13:00:00,59.49
2026-02-08 13:15:00,52.0
2026-02-08 13:30:00,50.21
2026-02-08 13:45:00,34.71
2026-02-08 14:00:00,50.55
2026-02-08 14:15:00,41.54
2026-02-08 14:30:00,45.15
2026-02-08 14:45:00,45.35
2026-02-08 15:00:00,54.19
2026-02-08 15:15:00,67.62
2026-02-08 15:30:00,61.53
2026-02-08 15:45:00,71.11
2026-02-08 16:00:00,44.18
2026-02-08 16:15:00,56.86
2026-02-08 16:30:00,60.67
2026-02-08 16:45:00,84.62
2026-02-08 17:00:00,66.67
2026-02-08 17:15:00,85.13
2026-02-08 17:30:00,92.24
2026-02-08 17:45:00,101.4
2026-02-08 18:00:00,111.04
2026-02-08 18:15:00,113.04
2026-02-08 18:30:00,132.55
2026-02-08 18:45:00,129.84
2026-02-08 19:00:00,132.96
2026-02-08 19:15:00,129.56
2026-02-08 19:30:00,125.09
2026-02-08 19:45:00,120.01
2026-02-08 20:00:00,119.24
2026-02-08 20:15:00,112.14
2026-02-08 20:30:00,108.09
2026-02-08 20:45:00,91.28
2026-02-08 21:00:00,103.44
2026-02-08 21:15:00,92.21
2026-02-08 21:30:00,80.92
2026-02-08 21:45:00,84.23
2026-02-08 22:00:00,90.19
2026-02-08 22:15:00,87.73
2026-02-08 22:30:00,104.14
2026-02-08 22:45:00,99.02
2026-02-08 23:00:00,95.41
2026-02-08 23:15:00,101.71
2026-02-08 23:30:00,100.28
2026-02-08 23:45:00,88.43
2026-02-09 00:00:00,99.65
2026-02-09 00:15:00,97.61
2026-02-09 00:30:00,71.07
2026-02-09 00:45:00,57.51
2026-02-09 01:00:00,85.21
2026-02-09 01:15:00,77.49
2026-02-09 01:30:00,79.92
2026-02-09 01:45:00,69.71
2026-02-09 02:00:00,85.99
2026-02-09 02:15:00,72.0
2026-02-09 02:30:00,66.51
2026-02-09 02:45:00,41.42
2026-02-09 03:00:00,57.17
2026-02-09 03:15:00,57.23
2026-02-09 03:30:00,54.24
2026-02-09 03:45:00,44.62
2026-02-09 04:00:00,50.17
2026-02-09 04:15:00,48.85
2026-02-09 04:30:00,44.65
2026-02-09 04:45:00,56.34
2026-02-09 05:00:00,67.51
2026-02-09 05:15:00,67.9
2026-02-09 05:30:00,73.44
2026-02-09 05:45:00,78.75
2026-02-09 06:00:00,77.27
2026-02-09 06:15:00,83.37
2026-02-09 06:30:00,94.66
2026-02-09 06:45:00,104.72
2026-02-09 07:00:00,83.99
2026-02-09 07:15:00,109.42
2026-02-09 07:30:00,106.81
2026-02-09 07:45:00,123.0
2026-02-09 08:00:00,170.29
2026-02-09 08:15:00,127.7
2026-02-09 08:30:00,146.52
2026-02-09 08:45:00,115.73
2026-02-09 09:00:00,172.49
2026-02-09 09:15:00,148.29
2026-02-09 09:30:00,97.34
2026-02-09 09:45:00,81.87
2026-02-09 10:00:00,108.01
2026-02-09 10:15:00,94.38
2026-02-09 10:30:00,93.45
2026-02-09 10:45:00,82.41
2026-02-09 11:00:00,89.82
2026-02-09 11:15:00,89.68
2026-02-09 11:30:00,93.0
2026-02-09 11:45:00,82.64
2026-02-09 12:00:00,108.83
2026-02-09 12:15:00,90.21
2026-02-09 12:30:00,91.3
2026-02-09 12:45:00,66.0
2026-02-09 13:00:00,91.59
2026-02-09 13:15:00,71.25
2026-02-09 13:30:00,64.9
2026-02-09 13:45:00,47.53
2026-02-09 14:00:00,70.08
2026-02-09 14:15:00,71.0
2026-02-09 14:30:00,67.91
2026-02-09 14:45:00,71.47
2026-02-09 15:00:00,62.86
2026-02-09 15:15:00,72.62
2026-02-09 15:30:00,64.03
2026-02-09 15:45:00,72.49
2026-02-09 16:00:00,43.64
2026-02-09 16:15:00,69.56
2026-02-09 16:30:00,67.51
2026-02-09 16:45:00,80.93
2026-02-09 17:00:00,83.73
2026-02-09 17:15:00,82.64
2026-02-09 17:30:00,80.8
2026-02-09 17:45:00,84.26
2026-02-09 18:00:00,88.28
2026-02-09 18:15:00,94.1
2026-02-09 18:30:00,133.4
2026-02-09 18:45:00,157.58
2026-02-09 19:00:00,156.4
2026-02-09 19:15:00,117.12
2026-02-09 19:30:00,99.99
2026-02-09 19:45:00,93.48
2026-02-09 20:00:00,94.93
2026-02-09 20:15:00,91.13
2026-02-09 20:30:00,90.72
2026-02-09 20:45:00,88.8
2026-02-09 21:00:00,92.7
2026-02-09 21:15:00,82.65
2026-02-09 21:30:00,64.04
2026-02-09 21:45:00,35.02
2026-02-09 22:00:00,57.58
2026-02-09 22:15:00,48.37
2026-02-09 22:30:00,87.42
2026-02-09 22:45:00,74.91
2026-02-09 23:00:00,70.77
2026-02-09 23:15:00,42.16
2026-02-09 23:30:00,71.0
2026-02-09 23:45:00,34.48
2026-02-10 00:00:00,86.58
2026-02-10 00:15:00,42.74
2026-02-10 00:30:00,21.36
2026-02-10 00:45:00,4.93
2026-02-10 01:00:00,47.87
2026-02-10 01:15:00,22.82
2026-02-10 01:30:00,45.53
2026-02-10 01:45:00,25.19
2026-02-10 02:00:00,50.99
2026-02-10 02:15:00,28.26
2026-02-10 02:30:00,26.44
2026-02-10 02:45:00,26.94
2026-02-10 03:00:00,20.01
2026-02-10 03:15:00,14.82
2026-02-10 03:30:00,8.0
2026-02-10 03:45:00,15.0
2026-02-10 04:00:00,6.47
2026-02-10 04:15:00,3.51
2026-02-10 04:30:00,16.87
2026-02-10 04:45:00,22.13
2026-02-10 05:00:00,33.36
2026-02-10 05:15:00,29.38
2026-02-10 05:30:00,38.88
2026-02-10 05:45:00,47.82
2026-02-10 06:00:00,42.89
2026-02-10 06:15:00,63.03
2026-02-10 06:30:00,81.59
2026-02-10 06:45:00,83.85
2026-02-10 07:00:00,85.84
2026-02-10 07:15:00,80.63
2026-02-10 07:30:00,89.21
2026-02-10 07:45:00,105.0
2026-02-10 08:00:00,102.09
2026-02-10 08:15:00,79.27
2026-02-10 08:30:00,108.1
2026-02-10 08:45:00,111.58
2026-02-10 09:00:00,138.31
2026-02-10 09:15:00,103.92
2026-02-10 09:30:00,98.26
2026-02-10 09:45:00,86.96
2026-02-10 10:00:00,105.17
2026-02-10 10:15:00,98.41
2026-02-10 10:30:00,78.49
2026-02-10 10:45:00,51.3
2026-02-10 11:00:00,85.63
2026-02-10 11:15:00,74.3
2026-02-10 11:30:00,77.86
2026-02-10 11:45:00,69.68
2026-02-10 12:00:00,87.96
2026-02-10 12:15:00,67.6
2026-02-10 12:30:00,75.41
2026-02-10 12:45:00,53.05
2026-02-10 13:00:00,49.47
2026-02-10 13:15:00,33.26
2026-02-10 13:30:00,74.43
2026-02-10 13:45:00,56.04
2026-02-10 14:00:00,69.16
2026-02-10 14:15:00,64.0
2026-02-10 14:30:00,52.01
2026-02-10 14:45:00,43.91
2026-02-10 15:00:00,57.26
2026-02-10 15:15:00,58.47
2026-02-10 15:30:00,65.0
2026-02-10 15:45:00,53.84
2026-02-10 16:00:00,68.01
2026-02-10 16:15:00,51.14
2026-02-10 16:30:00,45.33
2026-02-10 16:45:00,34.67
2026-02-10 17:00:00,64.39
2026-02-10 17:15:00,52.65
2026-02-10 17:30:00,66.27
2026-02-10 17:45:00,81.06
2026-02-10 18:00:00,90.0
2026-02-10 18:15:00,80.37
2026-02-10 18:30:00,85.51
2026-02-10 18:45:00,98.48
2026-02-10 19:00:00,98.3
2026-02-10 19:15:00,84.01
2026-02-10 19:30:00,80.67
2026-02-10 19:45:00,73.0
2026-02-10 20:00:00,63.34
2026-02-10 20:15:00,59.16
2026-02-10 20:30:00,36.26
2026-02-10 20:45:00,35.0
2026-02-10 21:00:00,30.0
2026-02-10 21:15:00,27.03
